province;red;green;blue;x;x
7066;173;103;75;Grimsby;x
7067;205;110;136;Sheffield;x
7068;78;30;174;Leeds;x
7069;47;81;36;Hartlepool;x
7070;3;243;69;Alnwick;x
7071;132;57;112;Barrow;x
7072;110;253;137;Kirkbie;x
7073;11;56;185;Liverpool;x
7074;247;229;196;Manchester;x
7075;64;35;224;Colwyn Bay;x
7076;105;67;90;Wrexham;x
7077;123;27;200;Holyehead;x
7078;240;80;139;Aberystwyth;x
7079;217;185;192;Swansea;x
7080;21;57;51;Hereford;x
7081;74;89;4;Cardigan;x
7082;139;85;239;Pembroke;x
7083;190;131;87;Otterburn;x
7084;150;78;208;Durham;x
7085;157;52;172;Merthyr Tyfdil;x
7086;249;225;42;Black Mountains;x
7087;26;57;17;North Pennines;x
7088;74;27;25;Scottish Highlands;x
7089;175;26;120;Dunbar;x
7090;231;114;234;Glasgow;x
7091;48;227;141;Glenluce;x
7092;148;129;104;Kirkcudbright;x
7093;74;68;60;Douglas;x
7094;63;192;139;Dunfermline;x
7095;194;90;163;Stirling;x
7096;251;187;64;Dundee;x
7097;178;155;198;Fraserburgh;x
7098;143;75;52;Elgin;x
7099;185;35;65;Aviemore;x
7100;243;216;93;Campbeltown;x
7101;183;26;225;Port Ellen;x
7102;22;183;73;Tobermory;x
7103;49;131;55;Fort William;x
7104;104;32;29;Thurso;x
7105;155;138;38;Assynt;x
7106;244;84;131;Torridon;x
7107;46;208;16;Lochmaddy;x
7108;48;156;236;Loch Ness;x
7109;128;210;242;Loch Ericht;x
7110;86;173;235;Loch Shin;x
7111;70;184;19;Quimper;x
7112;189;197;44;Lorient;x
7113;186;122;36;Lannion;x
7114;179;148;105;Saint-Malo;x
7115;176;153;249;Saint-Nazaire;x
7116;230;152;227;Fougeres;x
7117;216;159;78;Granville;x
7118;172;139;127;Saint Lo;x
7119;236;62;237;Lisieux;x
7120;127;35;49;Le Havre;x
7121;41;8;53;Dieppe;x
7122;140;171;176;Evreux;x
7123;54;128;111;Beauvais;x
7124;95;52;117;Abbeville;x
7125;251;21;57;Dunkirk;x
7126;128;165;144;Lille;x
7127;35;77;133;La roche sur yon;x
7128;134;52;204;Cholet;x
7129;198;73;225;Laval;x
7130;46;183;7;Bressuire;x
7131;189;178;29;Chatellerault;x
7132;232;148;154;Guernsey;x
7133;4;52;27;Jersey;x
7134;23;170;168;Blois;x
7135;113;134;53;Vierzon;x
7136;121;219;184;Chataeuroux;x
7137;227;200;37;Auxerre;x
7138;109;248;21;Meaux;x
7139;245;170;225;Sens;x
7140;33;17;200;Epernay;x
7141;115;102;252;Chalons-en-Champagne;x
7142;215;117;108;Saint-Dizier;x
7143;26;246;25;Chaumont;x
7144;150;78;54;Verdun;x
7145;75;78;134;Thionville;x
7146;247;214;33;Haguenau;x
7147;206;241;217;Sarreguemines;x
7148;28;81;85;Epinal;x
7149;222;62;139;Vittal;x
7150;123;49;60;Montbeliard;x
7151;192;219;244;Vesoul;x
7152;154;13;48;Pontarlier;x
7153;5;81;154;Beaune;x
7154;88;250;77;Macon;x
7155;169;200;181;Lons-le-Saunier;x
7156;100;23;129;Le Creusot;x
7157;35;160;213;Oyonnax;x
7158;142;124;161;Avallon;x
7159;4;84;182;Sancerre;x
7160;4;86;71;Montlucon;x
7161;126;39;76;Gueret;x
7162;193;108;123;La Rochelle;x
7163;218;42;176;Rochefort;x
7164;243;187;73;Cognac;x
7165;13;51;22;Arcachon;x
7166;80;252;7;Libourne;x
7167;29;43;165;Mont-de-Marsan;x
7168;189;27;8;Agen;x
7169;115;246;79;Dax;x
7170;116;128;172;Marmande;x
7171;133;76;228;Lourdes;x
7172;118;239;170;Tarbes;x
7173;142;241;106;Foix;x
7174;154;67;35;Saint-Gaudens;x
7175;140;75;142;Carcassone;x
7176;239;54;171;Montauban;x
7177;32;191;38;Albi;x
7178;35;107;68;Brive;x
7179;130;186;105;Perigueux;x
7180;227;100;169;Millau;x
7181;77;52;244;Aurillac;x
7182;193;250;73;Beziers;x
7183;229;141;185;Nimes;x
7184;154;228;152;Ales;x
7185;10;40;68;Le Puy;x
7186;149;2;105;Roanne;x
7187;38;191;78;St Etienne;x
7188;114;118;71;Issoire;x
7189;219;31;12;Ussel;x
7190;217;111;94;Orange;x
7191;204;232;87;Montelimar;x
7192;55;169;89;Valence;x
7193;228;15;176;Marseilles;x
7194;9;179;48;Carpentras;x
7195;148;17;225;Gap;x
7196;110;65;250;Manosque;x
7197;229;161;241;Digne;x
7198;58;196;65;Toulon;x
7199;96;151;108;Hyeres;x
7200;104;165;57;Cannes;x
7201;69;66;64;Annemasse;x
7202;240;61;58;Thonon-les-Bains;x
7203;201;79;212;Albertville;x
7204;168;39;158;Castres;x
7205;220;157;22;Belfort;x
7206;97;143;240;Mulhouse;x
7207;254;176;101;Charleville-Mezieres;x
7208;130;29;92;Laon;x
7209;148;5;16;Saint-Quentin;x
7210;246;148;95;Compiegne;x
7211;116;228;186;Lens;x
7212;153;40;233;Maubeuge;x
7213;150;220;138;Dreux;x
7214;20;98;107;Gien;x
7215;102;111;143;Fraze;x
7216;223;1;14;Concarneau;x
7217;88;135;64;Morlaix;x
7218;239;16;148;Figueres;x
7219;43;30;171;Andorra;x
7220;45;57;38;Vic;x
7221;146;143;241;Sitges;x
7222;7;97;73;Manresa;x
7223;81;10;31;Lleida;x
7224;193;69;66;Vielha;x
7225;125;27;94;Tortosa;x
7226;216;117;35;Jaca;x
7227;6;232;61;Alcaniz;x
7228;114;243;128;Tudela;x
7229;155;105;177;Estella;x
7230;231;189;78;Donostia;x
7231;36;194;20;Vitoria;x
7232;213;172;224;Torrelavega;x
7233;128;103;62;Gijon;x
7234;162;158;149;Sahagun;x
7235;177;5;99;Ponferrada;x
7236;124;242;181;Ferrol;x
7237;154;201;14;Navia;x
7238;12;210;111;Vigo;x
7239;21;252;40;Puebla de Sanabria;x
7240;153;62;178;Aranda de Duero;x
7241;196;244;210;Segovia;x
7242;199;178;234;Talavera de la Reina;x
7243;228;129;99;Plascencia;x
7244;82;165;5;Merida;x
7245;207;141;249;Don Benito;x
7246;107;31;40;Trujillo;x
7247;190;12;189;Zafra;x
7248;26;249;141;Sanlucar de Barramdea;x
7249;85;167;85;Utrera;x
7250;226;245;188;Ecija;x
7251;170;44;18;Lucena;x
7252;167;137;13;Puente Genil;x
7253;173;190;210;Marbella;x
7254;101;169;142;Antequera;x
7255;95;9;159;Motril;x
7256;199;216;90;Baza;x
7257;208;170;133;Cartagena;x
7258;145;99;156;Lorca;x
7259;77;135;47;Ubeda;x
7260;150;160;211;Linares;x
7261;74;8;217;Andujar;x
7262;81;81;35;Puertollano;x
7263;55;218;68;Tomelloso;x
7264;191;104;155;Valdepenas;x
7265;42;67;249;Tarrancon;x
7266;110;59;230;Torrevieja;x
7267;150;140;162;Elche;x
7268;135;11;9;Elda;x
7269;24;121;121;Benidorm;x
7270;169;152;204;Gandia;x
7271;130;13;234;Requena;x
7272;253;170;104;Guadalajara;x
7273;18;168;106;Viana do Castelo;x
7274;157;200;15;Santarem;x
7275;82;252;83;Setubal;x
7276;71;32;167;Braga;x
7277;240;162;62;Vila Real;x
7278;173;16;187;Guarda;x
7279;12;188;16;Leiria;x
7280;227;197;93;Caldas da Rainha;x
7281;87;122;75;Lagos;x
7282;77;45;10;Tomar;x
7283;250;219;113;Manacor;x
7284;152;225;246;Balearic Sea;x
7285;48;161;203;Catalan Coast;x
7286;13;187;213;Alboran Sea;x
7287;101;201;249;African Albora;x
7288;77;236;210;Murcian Coast;x
7289;116;226;227;Gulf of Cadiz;x
7290;130;224;222;Gulf of Cadiz;x
7291;112;126;79;Monaco;x
7292;194;9;230;Sanremo;x
7293;56;1;248;Ceva;x
7294;13;96;107;Savona;x
7295;130;119;53;Saluzzo;x
7296;220;226;223;Susa;x
7297;202;237;167;Bra;x
7298;73;39;249;Alba;x
7299;201;45;249;Carmagnola;x
7300;148;161;30;Asti;x
7301;147;99;74;Alessandria;x
7302;201;201;43;Acqui Terme;x
7303;250;147;189;Tortona;x
7304;223;247;17;Novi Ligure;x
7305;101;77;88;Pavia;x
7306;76;11;198;Vigevano;x
7307;118;112;85;Vercelli;x
7308;10;123;189;Biella;x
7309;124;19;247;Stresa;x
7310;239;94;252;Chivasso;x
7311;121;45;161;Ivrea;x
7312;45;216;61;Aosta;x
7313;187;193;17;Varese;x
7314;68;53;208;Lago Maggiore;x
7315;30;126;239;Lago de Como;x
7316;12;2;194;Lago di Garda;x
7317;139;171;55;Como;x
7318;52;115;100;Chiavenna;x
7319;246;147;183;Sondrio;x
7320;219;17;18;Solda;x
7321;117;150;156;Livigno;x
7322;49;21;169;Lecco;x
7323;194;81;124;Bergamo;x
7324;145;49;160;Lodi;x
7325;127;225;2;Treviglio;x
7326;123;155;188;Piacenza;x
7327;205;176;105;Bobbio;x
7328;229;242;176;Rapallo;x
7329;171;48;91;Chiavari;x
7330;140;98;120;La Spezia;x
7331;202;70;82;Massa;x
7332;34;128;13;Carrara;x
7333;156;134;152;Reggio Emilia;x
7334;105;31;103;Carpi;x
7335;233;47;215;Legnago;x
7336;110;95;81;Chioggia;x
7337;227;32;6;Rovigo;x
7338;112;74;49;Padua;x
7339;114;157;141;Vicenza;x
7340;84;208;90;Arzignano;x
7341;140;76;142;Rovereto;x
7342;115;121;110;Lovere;x
7343;27;128;128;Bolzano;x
7344;103;1;173;Merano;x
7345;2;39;177;Bruneck;x
7346;186;228;19;Cortina dAmpezzo;x
7347;158;236;171;Bassano del Grappa;x
7348;183;74;225;Conegliano;x
7349;113;160;168;Belluno;x
7350;18;49;24;Pordenone;x
7351;98;51;6;San Dona de Piave;x
7352;204;32;5;Trieste;x
7353;80;175;150;Tolmezzo;x
7354;63;99;72;Bologna;x
7355;174;78;102;Pistoia;x
7356;43;19;66;Prato;x
7357;84;120;133;Imola;x
7358;212;128;110;Rimini;x
7359;109;126;190;Forli;x
7360;98;121;196;Cesena;x
7361;211;223;115;San Marino;x
7362;113;28;214;Citta di Castello;x
7363;150;18;213;Pesaro;x
7364;50;79;109;Senigallia;x
7365;237;187;73;Gubbio;x
7366;126;238;42;Iesi;x
7367;145;111;5;Fabriano;x
7368;140;138;237;Ostuni;x
7369;151;23;182;Bagno di Romagna;x
7370;80;225;29;Livorno;x
7371;58;76;59;Volterra;x
7372;80;43;224;Piombino;x
7373;38;136;15;Elba;x
7374;180;211;137;Follonica;x
7375;84;155;106;Grosseto;x
7376;177;124;215;Montalcino;x
7377;12;44;211;Lago Trasimeno;x
7378;242;174;218;Cortona;x
7379;102;231;10;Capalbio;x
7380;16;63;162;Bolsena;x
7381;101;54;76;Sorano;x
7382;145;71;139;Orvieto;x
7383;220;56;187;Viterbo;x
7384;217;229;135;Civitavecchia;x
7385;168;190;70;Foligno;x
7386;77;156;129;Spoleto;x
7387;132;48;224;Macareta;x
7388;190;9;171;Civitanova Marche;x
7389;174;19;40;Ascoli Piceno;x
7390;72;213;116;Monterotondo;x
7391;65;124;114;Terni;x
7392;79;248;72;Rieti;x
7393;15;219;7;Teramo;x
7394;55;133;46;Vasto;x
7395;183;8;85;Lanciano;x
7396;149;116;78;Pescara;x
7397;112;209;43;Chieti;x
7398;235;140;128;Avezzano;x
7399;164;163;226;Tivoli;x
7400;2;61;99;Frascati;x
7401;149;36;252;Latina;x
7402;47;177;15;Frosinone;x
7403;197;52;125;Formia;x
7404;176;80;1;Cassino;x
7405;234;171;253;Campobasso;x
7406;39;55;21;Termoli;x
7407;51;103;244;San Severo;x
7408;205;26;124;Manfredonia;x
7409;219;243;55;Caserta;x
7410;3;251;86;Amalfi;x
7411;232;213;125;Benevento;x
7412;214;70;233;Lavello;x
7413;3;97;118;Andria;x
7414;195;176;129;Barletta;x
7415;169;38;170;Felitto;x
7416;110;1;231;Matera;x
7417;189;80;26;Brindisi;x
7418;63;79;86;Lecce;x
7419;73;113;78;Corigliano;x
7420;228;55;170;Crotone;x
7421;47;91;134;Catanzaro;x
7422;69;3;45;Vibo Valentia;x
7423;122;39;175;Lipari;x
7424;230;48;208;Trapani;x
7425;60;112;135;Marsala;x
7426;117;44;213;Sciacca;x
7427;210;57;210;Agrigento;x
7428;225;187;252;Caltanissetta;x
7429;57;6;2;Catania;x
7430;192;191;87;Gela;x
7431;46;18;78;Lampedusa;x
7432;247;112;146;Pantelleria;x
7433;104;183;124;Carbonia;x
7434;241;246;145;Oristano;x
7435;97;51;250;Nuoro;x
7436;204;86;179;Muravera;x
7437;12;53;90;Olbia;x
7438;235;153;111;Ajaccio;x
7439;43;138;15;Aleria;x
7440;70;115;251;Figari;x
7441;193;166;17;Corsica;x
7442;199;123;192;Geneva;x
7443;40;31;206;Neuchatel;x
7444;215;57;117;Yverdon;x
7445;175;242;186;Neuchatel;x
7446;196;238;132;Biel;x
7447;188;200;66;Basel;x
7448;222;154;46;Delemont;x
7449;154;80;169;Thun;x
7450;238;53;235;Fribourg;x
7451;167;14;175;Aigle;x
7452;223;27;72;Martigny;x
7453;213;224;109;Sierre;x
7454;107;46;235;Brig;x
7455;76;13;203;Zugersee;x
7456;250;177;136;Lucerne;x
7457;130;134;186;Burgdorf;x
7458;43;91;121;Zug;x
7459;11;217;37;Aarau;x
7460;71;140;136;Schaffhausen;x
7461;118;248;56;Winterthur;x
7462;137;120;187;Vaduz;x
7463;100;228;58;Davos;x
7464;27;159;40;Scoul;x
7465;132;166;5;Zuoz;x
7466;188;122;88;Bellinzona;x
7467;149;213;25;Lugano;x
7468;197;34;167;Locarno;x
7469;167;94;106;Andermatt;x
7470;126;244;150;Bregenz;x
7471;229;71;77;Feldkirch;x
7472;155;48;183;Lech;x
7473;205;223;87;Ischgl;x
7474;161;252;201;Reutte;x
7475;139;138;115;Soelden;x
7476;119;154;183;Telfs;x
7477;132;174;42;Brenner;x
7478;122;161;76;Kitzbuhel;x
7479;154;239;119;Kufstein;x
7480;34;224;76;Mittersill;x
7481;113;84;97;Bischofshofen;x
7482;94;241;128;Greifenburg;x
7483;52;179;119;Villach;x
7484;133;87;237;Gmund;x
7485;168;195;109;Sankt Veit;x
7486;109;0;117;Mallnitz;x
7487;98;152;68;Mauterndorf;x
7488;225;89;46;Murau;x
7489;161;246;87;Friesach;x
7490;43;73;100;Wolfsberg;x
7491;60;39;58;Leibnitz;x
7492;186;93;171;Feldbach;x
7493;5;123;91;Krumbach;x
7494;132;172;147;Leoben;x
7495;170;231;58;Wiener Neustadt;x
7496;57;68;249;Neusiedler;x
7497;35;112;141;Eisenstadt;x
7498;166;1;31;Murrzuschlag;x
7499;245;27;56;Mistelbach;x
7500;208;33;169;Mailberg;x
7501;151;122;65;Kolsterneuburg;x
7502;109;118;89;St Polten;x
7503;34;48;77;Zwettl;x
7504;174;248;97;Horn;x
7505;41;156;70;Mariazell;x
7506;164;49;114;Liezen;x
7507;106;65;53;Weyer;x
7508;13;44;101;Amstettin;x
7509;84;6;165;Steyr;x
7510;85;61;21;Linz;x
7511;38;164;27;Anschach;x
7512;205;47;116;Wels;x
7513;3;130;169;Ried im Innkreis;x
7514;216;4;77;Vocklabruck;x
7515;226;91;92;Bad Ischl;x
7516;34;7;205;Chiemsee;x
7517;5;94;237;Starnberg;x
7518;238;140;217;Traunstein;x
7519;155;75;139;Rosenheim;x
7520;232;160;184;Schwandorf;x
7521;254;11;116;Deggendorf;x
7522;219;252;29;Muhldorf;x
7523;90;0;2;Freising;x
7524;144;76;172;Garmisch;x
7525;191;168;76;Dachau;x
7526;84;200;43;Landsberg am Lech;x
7527;117;149;30;Schwangau;x
7528;212;14;90;Keufberen;x
7529;2;41;63;Neumarkt;x
7530;127;18;52;Cham;x
7531;77;249;172;Weiden;x
7532;229;19;124;Bayreuth;x
7533;162;112;47;Kulmbach;x
7534;112;154;166;Hof;x
7535;98;45;203;Erlangen;x
7536;188;37;16;Schweinfurt;x
7537;220;129;93;Crailsheim;x
7538;65;86;149;Rothenburg;x
7539;212;202;10;Aalen;x
7540;139;236;39;Heidenheim;x
7541;123;176;182;Neuburg Donau;x
7542;171;181;197;Kempten;x
7543;160;78;39;Biberach;x
7544;130;106;183;Singen;x
7545;226;100;200;Villingen;x
7546;110;0;170;Offenburg;x
7547;76;9;20;Albstadt;x
7548;7;168;118;Balingen;x
7549;184;117;87;Reutlingen;x
7550;73;128;37;Waldshut;x
7551;65;204;10;Karlsruhe;x
7552;92;240;134;Heilbronn;x
7553;39;159;5;Mergentheim;x
7554;88;134;145;Wertheim;x
7555;42;118;11;Aschaffenburg;x
7556;95;19;26;Darmstadt;x
7557;238;16;7;Mannheim;x
7558;83;47;206;Zweibrucken;x
7559;245;111;216;Kaiserslautern;x
7560;164;189;187;Saarbrucken;x
7561;31;151;15;Idar-Oberstein;x
7562;238;70;95;Neuwied;x
7563;236;116;57;Limburg;x
7564;200;38;73;Hanau;x
7565;117;247;97;Giessen;x
7566;175;122;170;Fulda;x
7567;104;110;92;BadHersfeld;x
7568;241;97;101;Coburg;x
7569;138;62;148;Suhl;x
7570;123;124;92;Ilmenau;x
7571;64;146;168;Eisenach;x
7572;189;26;26;Gotha;x
7573;196;46;168;Gera;x
7574;146;216;186;Jena;x
7575;44;121;51;Naumburg;x
7576;247;140;174;Sangerhausen;x
7577;169;203;123;Nordhausen;x
7578;232;65;22;Gottingen;x
7579;250;70;234;Mayen;x
7580;243;130;132;Bitburg;x
7581;187;9;224;Bonn;x
7582;234;224;46;Duren;x
7583;227;92;79;Monchengladbach;x
7584;69;141;153;Julich;x
7585;86;80;237;Bocholt;x
7586;39;140;78;Dortmund;x
7587;250;82;195;Wuppertal;x
7588;149;73;202;Brilon;x
7589;103;73;247;Bielefelt;x
7590;155;172;118;Lippstadt;x
7591;16;74;53;Detmold;x
7592;153;67;182;Hamelin;x
7593;24;193;13;Minden;x
7594;164;122;163;Emsdetten;x
7595;96;107;122;Lingen;x
7596;178;253;188;Vechta;x
7597;161;217;117;Cloppenburg;x
7598;63;104;146;Wilhelmshaven;x
7599;204;15;135;Aurich;x
7600;253;75;6;Papenburg;x
7601;189;184;161;Bremerhaven;x
7602;0;103;75;Siegen;x
7603;224;12;172;Cuxhaven;x
7604;8;50;87;Stade;x
7605;208;133;154;Walsrode;x
7606;249;59;118;Soltau;x
7607;154;178;244;Hildesheim;x
7608;234;198;110;Goslar;x
7609;50;230;161;Halberstadt;x
7610;171;43;238;Halle;x
7611;78;78;30;Dresden;x
7612;11;239;69;Chemnitz;x
7613;214;221;151;Zwickau;x
7614;155;61;132;Grimma;x
7615;198;59;93;Gorlitz;x
7616;249;227;4;Lubben;x
7617;103;56;28;Riesa;x
7618;43;187;179;Frankfurt Oder;x
7619;184;2;146;Eberswalde;x
7620;161;108;88;Brandenburg;x
7621;29;142;152;Oranienburg;x
7622;103;48;32;Neubrandenburg;x
7623;82;148;122;Wittstock;x
7624;209;126;140;Anklam;x
7625;195;219;209;Heringsdorf;x
7626;90;146;88;BergenRugen;x
7627;148;0;100;Gustrow;x
7628;205;80;43;Neustrelitz;x
7629;239;46;187;Demmin;x
7630;79;238;117;Wittenberge;x
7631;79;10;47;Gardelegen;x
7632;128;166;104;Wolfsburg;x
7633;47;61;199;Celle;x
7634;86;86;79;Uelzen;x
7635;68;165;154;Parchim;x
7636;75;71;172;Murtiz;x
7637;9;83;20;Schwerin;x
7638;53;223;53;Norderstedt;x
7639;123;8;184;Elmshorn;x
7640;155;41;193;Itzehoe;x
7641;204;126;70;Wippendorf;x
7642;37;70;131;Rendsburg;x
7643;229;200;131;Husum;x
7644;116;9;48;Wyk auf Fohr;x
7645;100;8;72;Kortrijk;x
7646;212;52;213;Ostend;x
7647;1;138;25;Tournai;x
7648;202;108;31;Charleroi;x
7649;108;236;125;Malmedy;x
7650;186;212;33;Bastogne;x
7651;231;166;47;Arlon;x
7652;243;141;163;Huy;x
7653;191;188;49;Leuven;x
7654;89;64;210;Turnhout;x
7655;94;222;142;Terneuzen;x
7656;238;254;27;Zierikzee;x
7657;96;210;135;Bergen op Zoom;x
7658;251;76;174;Rotterdam;x
7659;30;34;187;Eindhoven;x
7660;108;7;26;Hertogenbosch;x
7661;88;187;87;Nijmegen;x
7662;63;18;218;Maastricht;x
7663;88;163;115;Hengelo;x
7664;89;114;212;Amersfoort;x
7665;89;124;17;Deventer;x
7666;93;19;50;Emmen;x
7667;244;211;173;Meppel;x
7668;159;212;49;Drachten;x
7669;99;16;23;Sneek;x
7670;139;165;126;Hoorn;x
7671;128;176;58;Den Helder;x
7672;155;8;27;Fehmarn;x
7673;198;145;75;Sonderborg;x
7674;221;218;50;Aabenraa;x
7675;236;92;238;Romo;x
7676;85;112;41;Varde;x
7677;114;80;67;Haderslev;x
7678;237;6;142;Velje;x
7679;100;191;129;Horsens;x
7680;163;87;227;Silkeborg;x
7681;237;160;52;Herning;x
7682;46;3;214;Billund;x
7683;235;17;38;Ringkobing;x
7684;117;63;80;Holstebro;x
7685;6;94;76;Skive;x
7686;25;213;71;Viborg;x
7687;66;47;248;Randers;x
7688;234;62;164;Fladstrand;x
7689;188;19;101;Hjorring;x
7690;92;73;237;Thisted;x
7691;65;67;222;Byrum;x
7692;198;18;9;Samso;x
7693;70;189;37;Middelfart;x
7694;19;216;58;Svendborg;x
7695;207;25;185;Vordingborg;x
7696;26;123;52;Roskilde;x
7697;35;112;68;Naestved;x
7698;153;94;79;Slagelse;x
7699;42;172;46;Malmo;x
7700;162;253;19;Ystad;x
7701;142;32;68;Ahus;x
7702;7;184;133;Helsingborg;x
7703;213;3;100;Helsingor;x
7704;207;215;211;Jonkoping;x
7705;86;227;99;Varnamo;x
7706;205;144;137;Ottenby;x
7707;90;190;81;Vastervik;x
7708;203;144;67;Norrkoping;x
7709;192;216;13;Eskiltuna;x
7710;80;73;229;Boras;x
7711;50;8;117;Trollhatten;x
7712;181;159;251;Lidkoping;x
7713;177;212;217;Huddinge;x
7714;158;226;106;Sodertalje;x
7715;206;152;151;Nykoping;x
7716;37;21;181;Norrtalje;x
7717;228;119;241;Uppsala;x
7718;130;125;207;Falun;x
7719;56;83;26;Borlange;x
7720;112;77;94;BorlangeLake;x
7721;44;139;136;Siljan;x
7722;161;223;73;Rattvik Lake;x
7723;162;112;179;Mjosa Lake;x
7724;43;201;22;Hedemora;x
7725;28;63;202;Amal;x
7726;106;18;247;Stromstad;x
7727;7;73;53;Arvika;x
7728;29;196;76;Malung;x
7729;13;226;138;Kopparberg;x
7730;232;102;232;Alvdalen;x
7731;145;32;184;Soderhamn;x
7732;246;215;235;Hudiksvall;x
7733;16;122;38;Bollnas;x
7734;15;238;51;Sundsvall;x
7735;225;12;91;Sveg;x
7736;158;56;117;Erikslund;x
7737;232;144;51;Myrviken;x
7738;163;127;11;Hede;x
7739;33;136;142;Storlien;x
7740;161;3;47;Stromsund;x
7741;97;112;68;Solleftea;x
7742;96;165;184;Harnosand;x
7743;52;74;49;Ornskold;x
7744;198;97;105;Skelleftea;x
7745;58;41;172;Pitea;x
7746;78;28;109;Lulea;x
7747;177;251;114;Kalix;x
7748;103;21;32;Gallivare;x
7749;171;229;60;Vittangi;x
7750;78;191;4;Kiruna;x
7751;66;173;209;Tornetrask Lake;x
7752;118;214;245;Akkajaure Lake;x
7753;249;250;168;Sjofallets;x
7754;183;214;31;Ritsem;x
7755;65;24;12;Porjus;x
7756;5;137;153;Jokkmokk;x
7757;211;114;214;Boden;x
7758;135;247;51;Tarnaby;x
7759;253;230;171;Storuman;x
7760;8;74;24;Sorsele;x
7761;237;131;51;Lycksele;x
7762;112;26;209;Kvikkjokk;x
7763;185;90;15;Sarpsborg;x
7764;56;207;77;Drammen;x
7765;198;250;38;Kongsvinger;x
7766;167;2;46;Tonsberg;x
7767;165;30;249;Sandefjord;x
7768;241;205;251;Skien;x
7769;28;246;158;Seljord;x
7770;22;106;242;Roldal;x
7771;115;120;94;Geilo;x
7772;100;222;78;Arendal;x
7773;67;10;239;Lahelle;x
7774;171;178;127;Bygland;x
7775;98;189;5;Flekkefjord;x
7776;145;166;242;Eidfjord;x
7777;246;148;176;Haugesund;x
7778;27;107;126;Etne;x
7779;86;236;182;Erfjord;x
7780;152;15;203;Fitjar;x
7781;17;134;22;Norheimsund;x
7782;9;150;160;Vossevangen;x
7783;99;36;37;Eivindvik;x
7784;99;213;64;Solvorn;x
7785;152;190;99;Laerdalsoyri;x
7786;113;121;168;Flam;x
7787;163;40;72;Forde;x
7788;235;243;9;Askvoll;x
7789;190;95;42;Hoyanger;x
7790;75;199;76;Sandane;x
7791;225;1;9;Starheim;x
7792;66;152;27;Geiranger;x
7793;189;91;247;Alesund;x
7794;214;86;191;Andalsnes;x
7795;30;102;24;Lesjaverk;x
7796;250;93;207;Tustna;x
7797;40;87;205;Kyrksaeterora;x
7798;74;147;139;Fillan;x
7799;177;19;121;Gjovik;x
7800;26;59;193;Vang;x
7801;203;96;158;Dombas;x
7802;37;70;212;Femunden;x
7803;113;181;242;Kallsjon;x
7804;59;167;119;Innbygda;x
7805;56;67;17;Alvdal;x
7806;201;39;229;Lillehammer;x
7807;153;52;8;Roros;x
7808;85;238;53;Oppdal;x
7809;248;17;65;Stjordal;x
7810;52;101;14;Leksvik;x
7811;194;216;124;Steinkjer;x
7812;229;159;4;Rorvik;x
7813;194;246;175;Skorovatn;x
7814;82;99;90;Bronnoysund;x
7815;238;52;235;Trofors;x
7816;227;222;180;Mo i Rana;x
7817;32;209;128;Bodo;x
7818;158;47;219;Oppeid;x
7819;90;67;41;Harstad;x
7820;185;108;72;Sortland;x
7821;99;72;108;Leknes;x
7822;238;149;15;Tromso;x
7823;87;22;119;Storslett;x
7824;41;100;83;Alta;x
7825;223;234;187;Masi;x
7826;30;129;30;Skaidi;x
7827;43;53;11;Hesseng;x
7828;49;106;244;Inarijarvi;x
7829;39;64;151;Iesjavri;x
7830;63;48;240;Poruyarvi;x
7831;60;114;251;Ekostrovskaya;x
7832;67;135;191;Umbozero;x
7833;38;72;234;Lovozero;x
7834;93;185;210;Kovdozero;x
7835;1;33;205;Soklozero;x
7836;7;60;105;Tsipringa;x
7837;137;192;249;Murojarvi;x
7838;173;230;227;Yli-Kitka;x
7839;67;190;249;Kiantajarvi;x
7840;10;31;136;Murtosalmi;x
7841;122;143;247;Sredneye Kuyto;x
7842;15;163;195;Nyukozero;x
7843;21;93;219;Korozero;x
7844;8;126;217;Kukkureozero;x
7845;11;34;111;Kenozero;x
7846;12;97;211;Engozero;x
7847;41;20;205;Pongoma;x
7848;44;173;220;Leksozero;x
7849;52;124;178;Tulos;x
7850;80;186;193;Segozerskoye;x
7851;53;66;249;Gimolskoye;x
7852;112;96;197;Kilpisjarvi;x
7853;249;158;150;Hetta;x
7854;148;145;253;Kemi;x
7855;239;6;124;Kitilla;x
7856;44;135;34;Kemijarvi;x
7857;245;149;38;Sodankyla;x
7858;221;94;114;Kuusamo;x
7859;111;91;78;Oulu;x
7860;174;191;129;Raahe;x
7861;68;160;64;Kokkola;x
7862;210;20;29;Pori;x
7863;141;141;231;Pori;x
7864;81;243;116;Jyvaskyla;x
7865;185;98;25;Viitasaari;x
7866;28;251;181;Siikalatva;x
7867;62;14;116;Kiuruvesi;x
7868;194;175;73;Iisalmi;x
7869;127;220;98;Nurmes;x
7870;101;66;123;Siilinjarvi;x
7871;85;131;14;Varkaus;x
7872;25;160;139;Mikkeli;x
7873;74;44;91;Kuopio;x
7874;179;216;101;Hankasalmi;x
7875;173;92;235;Lappeenranta;x
7876;94;120;65;Kotka;x
7877;102;177;34;Kouvola;x
7878;243;202;4;Lahti;x
7879;0;249;48;Heinola;x
7880;177;14;252;Jamsa;x
7881;214;36;214;Keuruu;x
7882;7;156;64;Porvoo;x
7883;30;113;60;Hyvinkaa;x
7884;253;231;183;Rauma;x
